timestamp_utc,device_index,device_class,controller_role,position_x,position_y,position_z,rotation_w,rotation_x,rotation_y,rotation_z,pose_valid,tracking_result
2026-04-06T12:57:12.2541260Z,4,Controller,RightHand,1.08858132,0.708014488,0.209548712,0.881324828,0.00038047359,-0.447612762,-0.151358321,true,Running_OK
2026-04-06T12:57:12.2541260Z,6,Controller,LeftHand,1.08881974,0.713876128,0.138686657,0.818939924,-0.132605612,-0.55297184,0.0773009434,true,Running_OK
2026-04-06T12:57:12.2652321Z,0,HMD,Hmd,0.701023102,1.22593033,0.0991165638,0.772233248,0.122517638,-0.612114668,0.118156247,true,Running_OK
2026-04-06T12:57:12.2652321Z,4,Controller,RightHand,1.08878994,0.707760572,0.20964694,0.880873621,0.000148085674,-0.44742626,-0.154504046,true,Running_OK
2026-04-06T12:57:12.2652321Z,6,Controller,LeftHand,1.08881044,0.713920832,0.138689518,0.818947613,-0.132516399,-0.552980781,0.0773087665,true,Running_OK
2026-04-06T12:57:12.2763420Z,0,HMD,Hmd,0.700194418,1.22678161,0.100236058,0.771808743,0.123089254,-0.61251229,0.118275419,true,Running_OK
2026-04-06T12:57:12.2763420Z,4,Controller,RightHand,1.08904195,0.707520485,0.209729671,0.880433559,-0.000189566214,-0.44724977,-0.157494172,true,Running_OK
2026-04-06T12:57:12.2763420Z,6,Controller,LeftHand,1.08883715,0.713929772,0.138735771,0.818941414,-0.132492378,-0.552993894,0.07732144,true,Running_OK
2026-04-06T12:57:12.2874585Z,0,HMD,Hmd,0.699266076,1.22764802,0.101390362,0.771414042,0.12370488,-0.612852752,0.11844407,true,Running_OK
2026-04-06T12:57:12.2874585Z,4,Controller,RightHand,1.08918846,0.707288265,0.209790826,0.880066454,-0.000461151882,-0.447100222,-0.159951016,true,Running_OK
2026-04-06T12:57:12.2874585Z,6,Controller,LeftHand,1.0888927,0.713947058,0.138713002,0.818938076,-0.132491797,-0.552999675,0.0773166418,true,Running_OK
2026-04-06T12:57:12.2985656Z,0,HMD,Hmd,0.698346257,1.22862971,0.102503896,0.770949841,0.124388479,-0.613246322,0.118713662,true,Running_OK
2026-04-06T12:57:12.2985656Z,4,Controller,RightHand,1.08920026,0.70708251,0.20970118,0.879722893,-0.000727359147,-0.44699654,-0.162114993,true,Running_OK
2026-04-06T12:57:12.2985656Z,6,Controller,LeftHand,1.08885384,0.71386826,0.138547421,0.818940222,-0.132530987,-0.55299288,0.0772755444,true,Running_OK
2026-04-06T12:57:12.3096784Z,0,HMD,Hmd,0.697364807,1.22959161,0.103696942,0.77048111,0.1250218,-0.61362052,0.119156487,true,Running_OK
2026-04-06T12:57:12.3096784Z,4,Controller,RightHand,1.08930874,0.706953526,0.209706783,0.879447758,-0.000924892665,-0.446887016,-0.163899168,true,Running_OK
2026-04-06T12:57:12.3096784Z,6,Controller,LeftHand,1.08881319,0.713858962,0.138472199,0.818960965,-0.132548705,-0.552956223,0.077287972,true,Running_OK
2026-04-06T12:57:12.3207864Z,0,HMD,Hmd,0.696290135,1.23074269,0.10485661,0.770020604,0.125730395,-0.613923132,0.119827315,true,Running_OK
2026-04-06T12:57:12.3207864Z,4,Controller,RightHand,1.08935928,0.7068578,0.209699035,0.8792696,-0.00106287783,-0.44682458,-0.165020302,true,Running_OK
2026-04-06T12:57:12.3207864Z,6,Controller,LeftHand,1.08881021,0.713853598,0.138510227,0.818954945,-0.132485837,-0.552968323,0.0773725212,true,Running_OK
2026-04-06T12:57:12.3318977Z,0,HMD,Hmd,0.695277452,1.23185778,0.106022835,0.769634783,0.126188964,-0.614181638,0.120497771,true,Running_OK
2026-04-06T12:57:12.3318977Z,4,Controller,RightHand,1.0893681,0.70678997,0.209714174,0.879128039,-0.00116041361,-0.44679147,-0.165861502,true,Running_OK
2026-04-06T12:57:12.3318977Z,6,Controller,LeftHand,1.08882332,0.713894367,0.138519287,0.818953812,-0.132554144,-0.552954793,0.0773644596,true,Running_OK
2026-04-06T12:57:12.3430138Z,0,HMD,Hmd,0.694240093,1.23300123,0.107259631,0.769299984,0.126833633,-0.614367664,0.121009149,true,Running_OK
2026-04-06T12:57:12.3430138Z,4,Controller,RightHand,1.08948112,0.70679915,0.20979774,0.879106343,-0.00115705642,-0.446741283,-0.166111574,true,Running_OK
2026-04-06T12:57:12.3430138Z,6,Controller,LeftHand,1.08875847,0.713818431,0.138685107,0.818912685,-0.132677197,-0.552990437,0.0773340464,true,Running_OK
2026-04-06T12:57:12.3541196Z,0,HMD,Hmd,0.693110228,1.23418474,0.108355522,0.768899798,0.126646191,-0.614769101,0.121708296,true,Running_OK
2026-04-06T12:57:12.3541196Z,4,Controller,RightHand,1.08949196,0.706867456,0.209848046,0.879140437,-0.00107876328,-0.446785986,-0.165810928,true,Running_OK
2026-04-06T12:57:12.3541196Z,6,Controller,LeftHand,1.08878469,0.713850975,0.138712168,0.818887413,-0.13278845,-0.552992165,0.0773984641,true,Running_OK
2026-04-06T12:57:12.3652335Z,0,HMD,Hmd,0.692016482,1.23546815,0.109487772,0.7683447,0.126362085,-0.615286052,0.122890867,true,Running_OK
2026-04-06T12:57:12.3652335Z,4,Controller,RightHand,1.08942318,0.706947446,0.209791422,0.879292428,-0.000940329337,-0.44686082,-0.16480118,true,Running_OK
2026-04-06T12:57:12.3652335Z,6,Controller,LeftHand,1.08880997,0.713831306,0.13871932,0.818859398,-0.132915303,-0.553002179,0.0774053335,true,Running_OK
2026-04-06T12:57:12.3763462Z,0,HMD,Hmd,0.69088912,1.23675931,0.110671043,0.768014193,0.127084747,-0.615383327,0.123722076,true,Running_OK
2026-04-06T12:57:12.3763462Z,4,Controller,RightHand,1.08939707,0.707023859,0.209851265,0.879522622,-0.000712208916,-0.446947843,-0.163331404,true,Running_OK
2026-04-06T12:57:12.3763462Z,6,Controller,LeftHand,1.08881044,0.713812351,0.138729334,0.818834722,-0.133082345,-0.552989244,0.077472195,true,Running_OK
2026-04-06T12:57:12.3874564Z,0,HMD,Hmd,0.689837694,1.2378937,0.11166358,0.767512143,0.128117919,-0.615599453,0.124692865,true,Running_OK
2026-04-06T12:57:12.3874564Z,4,Controller,RightHand,1.08915734,0.707218885,0.209859252,0.879831791,-0.000481628173,-0.447051197,-0.161372662,true,Running_OK
2026-04-06T12:57:12.3874564Z,6,Controller,LeftHand,1.08876169,0.713695049,0.138621092,0.818829358,-0.133240983,-0.552951813,0.077523008,true,Running_OK
2026-04-06T12:57:12.3985654Z,0,HMD,Hmd,0.688872576,1.23917055,0.112577558,0.767204583,0.129605606,-0.61545521,0.125755593,true,Running_OK
2026-04-06T12:57:12.3985654Z,4,Controller,RightHand,1.0889194,0.707268,0.209773302,0.880194962,-0.000197201967,-0.447128832,-0.159162372,true,Running_OK
2026-04-06T12:57:12.3985654Z,6,Controller,LeftHand,1.08875394,0.713663816,0.138610959,0.818818688,-0.133364782,-0.552929163,0.0775844678,true,Running_OK
2026-04-06T12:57:12.4096761Z,0,HMD,Hmd,0.687954664,1.2403717,0.113405347,0.766764462,0.131362602,-0.615445852,0.126659378,true,Running_OK
2026-04-06T12:57:12.4096761Z,4,Controller,RightHand,1.08874106,0.707496881,0.209719419,0.880600393,5.72457466E-05,-0.447310865,-0.156384185,true,Running_OK
2026-04-06T12:57:12.4096761Z,6,Controller,LeftHand,1.08885396,0.713758469,0.138472319,0.818833053,-0.133401632,-0.552889407,0.0776530877,true,Running_OK
2026-04-06T12:57:12.4207904Z,0,HMD,Hmd,0.687099636,1.24158001,0.114249706,0.766494274,0.133827716,-0.615108073,0.127353013,true,Running_OK
2026-04-06T12:57:12.4207904Z,4,Controller,RightHand,1.08852553,0.707931995,0.20964551,0.881030202,0.000389573368,-0.447495669,-0.153405905,true,Running_OK
2026-04-06T12:57:12.4207904Z,6,Controller,LeftHand,1.08889961,0.713737726,0.138460279,0.818821728,-0.133477047,-0.552885532,0.0776700899,true,Running_OK
2026-04-06T12:57:12.4318998Z,0,HMD,Hmd,0.686350942,1.24262524,0.115192413,0.766351938,0.136754647,-0.61464721,0.127325356,true,Running_OK
2026-04-06T12:57:12.4318998Z,4,Controller,RightHand,1.08842278,0.708206058,0.2095294,0.881484926,0.000633090443,-0.447676122,-0.150233418,true,Running_OK
2026-04-06T12:57:12.4318998Z,6,Controller,LeftHand,1.08889318,0.713803291,0.138539195,0.818777323,-0.133476302,-0.55295378,0.0776537433,true,Running_OK
2026-04-06T12:57:12.4430085Z,0,HMD,Hmd,0.685540974,1.24345517,0.116116405,0.76595062,0.140157089,-0.614431202,0.12708281,true,Running_OK
2026-04-06T12:57:12.4430085Z,4,Controller,RightHand,1.08837247,0.708486199,0.209552526,0.881890893,0.000979053089,-0.44794485,-0.147013411,true,Running_OK
2026-04-06T12:57:12.4430085Z,6,Controller,LeftHand,1.08885753,0.713826895,0.138630033,0.818755627,-0.133504212,-0.552971959,0.0777047947,true,Running_OK
2026-04-06T12:57:12.4541197Z,0,HMD,Hmd,0.684790254,1.24424577,0.117107034,0.765444815,0.143688053,-0.614380658,0.126429722,true,Running_OK
2026-04-06T12:57:12.4541197Z,4,Controller,RightHand,1.08819973,0.7087394,0.20945549,0.88234067,0.00117658102,-0.448109061,-0.143777341,true,Running_OK
2026-04-06T12:57:12.4541197Z,6,Controller,LeftHand,1.08889961,0.713827252,0.138675332,0.818759799,-0.133491755,-0.552974105,0.0776672363,true,Running_OK
2026-04-06T12:57:12.4652310Z,0,HMD,Hmd,0.684107602,1.24510324,0.118134379,0.764741719,0.147157922,-0.61463052,0.125475258,true,Running_OK
2026-04-06T12:57:12.4652310Z,4,Controller,RightHand,1.08801436,0.708955884,0.209342718,0.882748783,0.00130525662,-0.448303461,-0.140630499,true,Running_OK
2026-04-06T12:57:12.4652310Z,6,Controller,LeftHand,1.08885217,0.713843584,0.138749123,0.818750679,-0.13346836,-0.552995026,0.0776544139,true,Running_OK
2026-04-06T12:57:12.4763434Z,0,HMD,Hmd,0.683416188,1.24551558,0.119023204,0.764031827,0.150293574,-0.615003288,0.12425077,true,Running_OK
2026-04-06T12:57:12.4763434Z,4,Controller,RightHand,1.08781624,0.709256053,0.20929718,0.883140743,0.00143401872,-0.448456615,-0.137648523,true,Running_OK
2026-04-06T12:57:12.4763434Z,6,Controller,LeftHand,1.08886909,0.713843226,0.138785481,0.818758488,-0.133430257,-0.552995682,0.0776331052,true,Running_OK
2026-04-06T12:57:12.4874559Z,0,HMD,Hmd,0.682840466,1.24578154,0.119956613,0.763668358,0.152312204,-0.615239084,0.122851759,true,Running_OK
